adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote
0000073124-26-000016,PaymentsOfDividendsPreferredStockAndPreferenceStock,us-gaap/2025,20241231,4,USD,,,41800000.0,
0000073124-26-000016,PaymentsToAcquireAvailableForSaleSecuritiesDebt,us-gaap/2025,20241231,4,USD,,,13010000000.0,
0000073124-26-000016,PaymentsToAcquireHeldToMaturitySecurities,us-gaap/2025,20241231,4,USD,,,26524600000.0,
0000073124-26-000016,PreferredStockDividendsIncomeStatementImpact,us-gaap/2025,20251231,4,USD,,,41800000.0,
0000073124-26-000016,PreferredStockValue,us-gaap/2025,20251231,0,USD,ConsolidatedEntities=ParentCompany;,,884900000.0,
0000073124-26-000016,ProceedsFromIssuanceOfSeniorLongTermDebt,us-gaap/2025,20231231,4,USD,,,0.0,
0000073124-26-000016,ProceedsFromIssuanceOfSeniorLongTermDebt,us-gaap/2025,20241231,4,USD,,,0.0,
0000073124-26-000016,ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,us-gaap/2025,20251231,4,USD,,,32803600000.0,
0000073124-26-000016,ProceedsFromPaymentsForOtherFinancingActivities,us-gaap/2025,20231231,4,USD,ConsolidatedEntities=ParentCompany;,,0.0,
0000073124-26-000016,ProceedsFromPaymentsForOtherFinancingActivities,us-gaap/2025,20241231,4,USD,,,-6400000.0,
0000073124-26-000016,ProceedsFromPaymentsForOtherFinancingActivities,us-gaap/2025,20241231,4,USD,ConsolidatedEntities=ParentCompany;,,0.0,
0000073124-26-000016,ProceedsFromPaymentsForSecuritiesPurchasedUnderAgreementsToResell,us-gaap/2025,20241231,4,USD,,,276600000.0,
0000073124-26-000016,ProceedsFromSaleOfEquitySecuritiesFvNi,us-gaap/2025,20241231,4,USD,,,800600000.0,
0000073124-26-000016,ProceedsFromStockOptionsExercised,us-gaap/2025,20251231,4,USD,ConsolidatedEntities=ParentCompany;,,6400000.0,
0000073124-26-000016,ProfessionalFees,us-gaap/2025,20241231,4,USD,BusinessSegments=WealthManagementSegment;ConsolidationItems=OperatingSegments;,,46400000.0,
0000073124-26-000016,RepaymentsOfSubordinatedDebt,us-gaap/2025,20241231,4,USD,,,0.0,
0000073124-26-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2025,20241231,4,USD,ProductOrService=CustodyandFundAdministration;,,1915200000.0,
0000073124-26-000016,SalariesWagesAndIncentives,0000073124-26-000016,20231231,4,USD,ConsolidationItems=CorporateAndReconcilingItems;,,1409500000.0,
0000073124-26-000016,SalariesWagesAndIncentives,0000073124-26-000016,20251231,4,USD,,,2571300000.0,
0000073124-26-000016,SalariesWagesAndIncentives,0000073124-26-000016,20251231,4,USD,BusinessSegments=AssetServicingSegment;ConsolidationItems=OperatingSegments;,,328500000.0,
0000073124-26-000016,SecuritiesSoldUnderAgreementsToRepurchase,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,292200000.0,
0000073124-26-000016,SecuritiesSoldUnderAgreementsToRepurchase,us-gaap/2025,20251231,0,USD,FairValueByMeasurementBasis=CarryingReportedAmountFairValueDisclosure;,,292200000.0,
0000073124-26-000016,SeniorNotes,us-gaap/2025,20251231,0,USD,LongtermDebtType=FixedRateCorporateSeniorNotesDueNovember2030;,,496100000.0,
0000073124-26-000016,ShareRepurchaseProgramExciseTax,us-gaap/2025,20251231,4,USD,,,10900000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20221231,0,USD,,,11259500000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20231231,0,USD,EquityComponents=AccumulatedDefinedBenefitPlansAdjustment;,,-418400000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20231231,0,USD,EquityComponents=RetainedEarnings;,,14233800000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20241231,0,USD,EquityComponents=AccumulatedGainLossNetCashFlowHedgeParent;,,600000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20241231,0,USD,EquityComponents=AdditionalPaidInCapital;,,1025300000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20241231,0,USD,EquityComponents=TreasuryStockCommon;,,-4331100000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20251231,0,USD,EquityComponents=RetainedEarnings;,,16709300000.0,
0000073124-26-000016,StockIssuedDuringPeriodValueShareBasedCompensation,us-gaap/2025,20251231,4,USD,EquityComponents=TreasuryStockCommon;,,122100000.0,
0000073124-26-000016,TreasuryManagementFees,0000073124-26-000016,20231231,4,USD,,,31600000.0,
0000073124-26-000016,TreasuryStockCommonShares,us-gaap/2025,20251231,0,shares,,,58833936.0,
0000073124-26-000016,TreasuryStockValue,us-gaap/2025,20251231,0,USD,ConsolidatedEntities=ParentCompany;,,5493400000.0,
0000073124-26-000016,AllowanceForCreditLossExcludingOffBalanceSheetCreditLossLiability,0000073124-26-000016,20251231,0,USD,,,175000000.0,
0000073124-26-000016,Assets,us-gaap/2025,20231231,0,USD,,,150783100000.0,
0000073124-26-000016,Assets,us-gaap/2025,20251231,0,USD,,,177132700000.0,
0000073124-26-000016,CashAndDueFromBanks,us-gaap/2025,20241231,0,USD,ConsolidatedEntities=ParentCompany;,,2383100000.0,
0000073124-26-000016,CashAndDueFromBanks,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,5873100000.0,
0000073124-26-000016,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap/2025,20241231,0,USD,,,4677200000.0,
0000073124-26-000016,CommonStockSharesOutstanding,us-gaap/2025,20241231,0,shares,,,195969746.0,
0000073124-26-000016,ComprehensiveIncomeNetOfTax,us-gaap/2025,20241231,4,USD,,,2355000000.0,
0000073124-26-000016,ComprehensiveIncomeNetOfTax,us-gaap/2025,20251231,4,USD,,,1960400000.0,
0000073124-26-000016,CreditLossExpenseReversalAndAvailableForSaleAllowanceForCreditLoss,0000073124-26-000016,20251231,4,USD,BusinessSegments=AssetServicingSegment;ConsolidationItems=OperatingSegments;,,-3200000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancialInstrument=ForeignGovernmentDebtSecurities;,,308900000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancialInstrument=SubSovereignSupranationalAndNonUsAgencyBonds;,,4617000000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancialInstrument=USGovernmentAgenciesDebtSecurities;,,13410500000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancialInstrument=ForeignGovernmentDebtSecurities;,,534100000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,,,29001500000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=CoveredBonds;,,0.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=SubSovereignSupranationalAndNonUsAgencyBonds;,,4583100000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=USStatesAndPoliticalSubdivisions;,,297600000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=CorporateDebtSecurities;,,163800000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=CoveredBonds;,,230900000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=USStatesAndPoliticalSubdivisions;,,297600000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FinancialInstrument=OtherAssetBackedSecurities;,,2182700000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=ForeignGovernmentDebtSecurities;,,0.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=ForeignGovernmentDebtSecurities;,,527200000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=OtherAssetBackedSecurities;,,2725100000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FinancialInstrument=ForeignGovernmentDebtSecurities;,,527200000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FinancialInstrument=USGovernmentAgenciesDebtSecurities;,,16567500000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleRealizedGainLoss,us-gaap/2025,20251231,4,USD,,,0.0,
0000073124-26-000016,DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancialInstrument=ForeignGovernmentDebtSecurities;,,3735800000.0,
0000073124-26-000016,DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancialInstrument=OtherAssetBackedSecurities;,,107100000.0,
0000073124-26-000016,DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancialInstrument=CertificatesOfDeposit;,,444500000.0,
0000073124-26-000016,DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancialInstrument=CoveredBonds;,,1754500000.0,
0000073124-26-000016,DefinedBenefitPlanBenefitObligationIncreaseDecreaseForAmortizationPeriodAdjustment,0000073124-26-000016,20231231,4,USD,ConsolidationItems=CorporateAndReconcilingItems;,,256000000.0,
0000073124-26-000016,DefinedBenefitPlanBenefitObligationIncreaseDecreaseForAmortizationPeriodAdjustment,0000073124-26-000016,20241231,4,USD,ConsolidationItems=CorporateAndReconcilingItems;,,260400000.0,
0000073124-26-000016,Deposits,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,142348600000.0,
0000073124-26-000016,Deposits,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,Deposits,us-gaap/2025,20251231,0,USD,FairValueByMeasurementBasis=CarryingReportedAmountFairValueDisclosure;,,142797700000.0,
0000073124-26-000016,FederalFundsPurchased,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,FederalFundsPurchased,us-gaap/2025,20241231,0,USD,FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,2159500000.0,
0000073124-26-000016,FederalFundsPurchased,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,2141100000.0,
0000073124-26-000016,FederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,us-gaap/2025,20241231,0,USD,FairValueByMeasurementBasis=CarryingReportedAmountFairValueDisclosure;,,451000000.0,
0000073124-26-000016,FederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,us-gaap/2025,20251231,0,USD,FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,2654100000.0,
0000073124-26-000016,FederalReserveAndForeignCentralBankDeposits,0000073124-26-000016,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,,,43390600000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialAndInstitutionalLoans;InternalCreditAssessment=SixToNineInternalGrade;,,345200000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialRealEstate;,,5314200000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialRealEstateMortgage;,,4746300000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=OtherCommercialLoan;InternalCreditAssessment=FourToFiveInternalGrade;,,1171200000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=ForeignConsumerLoans;InternalCreditAssessment=FourToFiveInternalGrade;,,286900000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=ForeignConsumerLoans;InternalCreditAssessment=SixToNineInternalGrade;,,7900000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=HomeEquityLoan;,,250300000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialRealEstateMortgageOther;,,622500000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=PrivateEquityCapitalCallFinanceLoans;,,4100000000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=ResidentialRealEstate;,,6077300000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=ResidentialRealEstate;Geographical=TX;,,301400000.0,
0000073124-26-000016,ForeignCurrencyTransactionGainLossBeforeTax,us-gaap/2025,20231231,4,USD,BusinessSegments=AssetServicingSegment;ConsolidationItems=OperatingSegments;,,213000000.0,
0000073124-26-000016,ForeignCurrencyTransactionGainLossBeforeTax,us-gaap/2025,20241231,4,USD,BusinessSegments=WealthManagementSegment;ConsolidationItems=OperatingSegments;,,-16000000.0,
0000073124-26-000016,Goodwill,us-gaap/2025,20231231,0,USD,,,702300000.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,22381200000.0,
0000073124-26-000016,IncomeTaxesPaidNet,us-gaap/2025,20231231,4,USD,,,362500000.0,"See Note 20, Income Taxes for additional information."
0000073124-26-000016,IncomeTaxExpenseBenefit,us-gaap/2025,20231231,4,USD,ConsolidatedEntities=ParentCompany;,,-12400000.0,
0000073124-26-000016,IncreaseDecreaseInAccruedIncomeTaxesPayable,us-gaap/2025,20241231,4,USD,,,183500000.0,
0000073124-26-000016,IncreaseDecreaseInInterestPayableNet,us-gaap/2025,20251231,4,USD,,,-24800000.0,
0000073124-26-000016,IncreaseDecreaseInReceivables,us-gaap/2025,20241231,4,USD,,,6100000.0,
0000073124-26-000016,InterestBearingDepositLiabilitiesForeign,us-gaap/2025,20251231,0,USD,,,80046100000.0,
0000073124-26-000016,InterestBearingDepositsInBanks,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,InterestBearingDepositsInBanks,us-gaap/2025,20251231,0,USD,FairValueByMeasurementBasis=CarryingReportedAmountFairValueDisclosure;,,1729400000.0,
0000073124-26-000016,InterestExpenseOperating,us-gaap/2025,20231231,4,USD,ConsolidatedEntities=ParentCompany;,,279500000.0,
0000073124-26-000016,InterestExpenseOperating,us-gaap/2025,20241231,4,USD,ConsolidatedEntities=ParentCompany;,,302800000.0,
0000073124-26-000016,InterestIncomeExpenseNet,us-gaap/2025,20231231,4,USD,,,1982000000.0,
0000073124-26-000016,InterestIncomeExpenseNet,us-gaap/2025,20231231,4,USD,ConsolidationItems=CorporateAndReconcilingItems;,,-57500000.0,
0000073124-26-000016,InterestIncomeExpenseNet,us-gaap/2025,20241231,4,USD,BusinessSegments=AssetServicingSegment;ChangeInAccountingEstimateByType=ChangeInAllocationOfNetInterestIncome;,,-132000000.0,
0000073124-26-000016,InterestIncomeExpenseNet,us-gaap/2025,20251231,4,USD,ConsolidationItems=CorporateAndReconcilingItems;,,-29800000.0,
0000073124-26-000016,InterestPaidNet,us-gaap/2025,20231231,4,USD,,,5285500000.0,
0000073124-26-000016,InterestPaidNet,us-gaap/2025,20241231,4,USD,,,7610300000.0,
0000073124-26-000016,LiabilitiesAndStockholdersEquity,us-gaap/2025,20241231,0,USD,,,155508400000.0,
0000073124-26-000016,NetCashProvidedByUsedInFinancingActivities,us-gaap/2025,20241231,4,USD,,,3439500000.0,
0000073124-26-000016,NetCashProvidedByUsedInOperatingActivities,us-gaap/2025,20251231,4,USD,ConsolidatedEntities=ParentCompany;,,1458600000.0,
0000073124-26-000016,NetIncomeLoss,us-gaap/2025,20241231,4,USD,ConsolidationItems=CorporateAndReconcilingItems;,,437900000.0,
0000073124-26-000016,NetIncomeLoss,us-gaap/2025,20241231,4,USD,Geographical=US;,,1723200000.0,
0000073124-26-000016,NetIncomeLoss,us-gaap/2025,20251231,4,USD,BusinessSegments=WealthManagementSegment;ConsolidationItems=OperatingSegments;,,980700000.0,
0000073124-26-000016,NetIncomeLossAvailableToCommonStockholdersBasic,us-gaap/2025,20231231,4,USD,,,1065500000.0,
0000073124-26-000016,NoninterestExpense,us-gaap/2025,20231231,4,USD,ConsolidationItems=CorporateAndReconcilingItems;,,128700000.0,
0000073124-26-000016,NoninterestExpense,us-gaap/2025,20251231,4,USD,,,5754400000.0,
0000073124-26-000016,NoninterestIncome,us-gaap/2025,20241231,4,USD,,,6113300000.0,
0000073124-26-000016,NoninterestIncomeOtherOperatingIncome,us-gaap/2025,20251231,4,USD,ProductOrService=FinancialServiceOther;,,17600000.0,
0000073124-26-000016,OccupancyNet,us-gaap/2025,20231231,4,USD,,,232300000.0,
0000073124-26-000016,OtherBorrowings,us-gaap/2025,20251231,0,USD,FairValueByMeasurementBasis=CarryingReportedAmountFairValueDisclosure;,,7158300000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2025,20231231,4,USD,EquityComponents=AccumulatedForeignCurrencyAdjustmentAttributabletoParentOther;,,99200000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2025,20231231,4,USD,EquityComponents=NetInvestmentHedgeGainLoss;,,-59500000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2025,20241231,4,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,323900000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2025,20251231,4,USD,EquityComponents=AccumulatedDefinedBenefitPlansAdjustment;,,10600000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,us-gaap/2025,20241231,4,USD,,,31200000.0,
0000073124-26-000016,OtherNoninterestExpense,us-gaap/2025,20251231,4,USD,,,345300000.0,
0000073124-26-000016,OtherNoninterestExpense,us-gaap/2025,20251231,4,USD,ConsolidatedEntities=ParentCompany;,,42300000.0,
0000073124-26-000016,PaymentsForProceedsFromOtherInvestingActivities,us-gaap/2025,20231231,4,USD,ConsolidatedEntities=ParentCompany;,,0.0,
0000073124-26-000016,PaymentsOfDividendsCommonStock,us-gaap/2025,20241231,4,USD,ConsolidatedEntities=ParentCompany;,,602300000.0,
0000073124-26-000016,PaymentsOfDividendsCommonStock,us-gaap/2025,20251231,4,USD,,,591600000.0,
0000073124-26-000016,PensionContributions,us-gaap/2025,20231231,4,USD,,,20400000.0,
0000073124-26-000016,PreferredStockDividendsIncomeStatementImpact,us-gaap/2025,20231231,4,USD,ConsolidatedEntities=ParentCompany;,,41800000.0,
0000073124-26-000016,PreferredStockDividendsIncomeStatementImpact,us-gaap/2025,20241231,4,USD,ConsolidatedEntities=ParentCompany;,,41800000.0,
0000073124-26-000016,PreferredStockSharesAuthorized,us-gaap/2025,20251231,0,shares,,,10000000.0,
0000073124-26-000016,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,us-gaap/2025,20241231,4,USD,,,6983000000.0,
0000073124-26-000016,ProfessionalFees,us-gaap/2025,20231231,4,USD,ConsolidationItems=CorporateAndReconcilingItems;,,672000000.0,
0000073124-26-000016,ProfessionalFees,us-gaap/2025,20251231,4,USD,ConsolidationItems=CorporateAndReconcilingItems;,,805000000.0,
0000073124-26-000016,PropertyPlantAndEquipmentNet,us-gaap/2025,20251231,0,USD,,,464600000.0,
0000073124-26-000016,ReclassificationOfCertainCashCollateralFromOtherOperatingActivitiesToDeposits,0000073124-26-000016,20231231,4,USD,,,0.0,
0000073124-26-000016,RetainedEarningsAccumulatedDeficit,us-gaap/2025,20251231,0,USD,,,16709300000.0,
0000073124-26-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2025,20231231,4,USD,ProductOrService=CustodyandFundAdministration;,,1805300000.0,
0000073124-26-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2025,20241231,4,USD,,,4727800000.0,
0000073124-26-000016,SalariesWagesAndIncentives,0000073124-26-000016,20231231,4,USD,BusinessSegments=WealthManagementSegment;ConsolidationItems=OperatingSegments;,,551200000.0,
0000073124-26-000016,SalariesWagesAndIncentives,0000073124-26-000016,20241231,4,USD,,,2471100000.0,
0000073124-26-000016,SecuritiesSoldUnderAgreementsToRepurchase,us-gaap/2025,20241231,0,USD,FairValueByMeasurementBasis=CarryingReportedAmountFairValueDisclosure;,,462000000.0,
0000073124-26-000016,SecurityCommissionsandTradingIncome,0000073124-26-000016,20231231,4,USD,,,135000000.0,
0000073124-26-000016,SecurityCommissionsandTradingIncome,0000073124-26-000016,20241231,4,USD,,,150500000.0,
0000073124-26-000016,SeniorNotes,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,SeniorNotes,us-gaap/2025,20251231,0,USD,ConsolidatedEntities=ParentCompany;,,3351500000.0,
0000073124-26-000016,SeniorNotes,us-gaap/2025,20251231,0,USD,FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,3405500000.0,
0000073124-26-000016,SeniorNotes,us-gaap/2025,20251231,0,USD,LongtermDebtType=FixedRateCorporateSeniorNotesDueAugust2028;,,493500000.0,
0000073124-26-000016,ShareRepurchaseProgramExciseTax,us-gaap/2025,20251231,4,USD,EquityComponents=TreasuryStockCommon;,,10900000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20221231,0,USD,EquityComponents=TreasuryStockCommon;,,-3246800000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20241231,0,USD,,,12788400000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20251231,0,USD,EquityComponents=AccumulatedGainLossNetCashFlowHedgeParent;,,900000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20251231,0,USD,EquityComponents=CommonStock;,,408600000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20251231,0,USD,EquityComponents=PreferredStock;,,884900000.0,
0000073124-26-000016,StockIssuedDuringPeriodValueShareBasedCompensation,us-gaap/2025,20231231,4,USD,EquityComponents=AdditionalPaidInCapital;,,26100000.0,
0000073124-26-000016,StockIssuedDuringPeriodValueShareBasedCompensation,us-gaap/2025,20231231,4,USD,EquityComponents=TreasuryStockCommon;,,95700000.0,
0000073124-26-000016,TreasuryStockValue,us-gaap/2025,20241231,0,USD,,,4331100000.0,
0000073124-26-000016,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2025,20231231,4,shares,,,207248094.0,
